YEAR	MONTH	DAY	HOUR	MIN	SEC	RLOC	LAT	LON	DEPTH	MAG	TYPMAG	REGION	RNG_MAG
2017	5	18	21	39	 1.2	L	9.76	-69.712	5	1.6	Mw	occidente	[0, 3)
2017	5	18	21	59	55.0	R	6.471	-72.923	127.4	2.7	Mw	occidente	[0, 3)
2017	5	19	0	36	41.6	L	10.078	-69.714	5	1.9	Mw	occidente	[0, 3)
2017	5	19	2	12	16.2	L	9.688	-70.668	1.6	2.3	Mw	occidente	[0, 3)
2017	5	19	4	52	30.6	L	10.94	-68.798	5	2.3	Mw	occidente	[0, 3)
2017	5	19	5	57	57.8	R	6.868	-73.127	149	2.9	Mw	occidente	[0, 3)
2017	5	19	6	30	24.9	R	6.613	-73.058	158.2	2.7	Mw	occidente	[0, 3)
2017	5	19	6	52	 1.5	L	8.296	-71.56	8.9	2.2	Mw	occidente	[0, 3)
2017	5	19	9	42	36.4	R	6.247	-72.805	88.1	3	Mw	occidente	[3, 4)
2017	5	19	11	5	44.9	R	6.737	-73.017	139.5	3.4	Mw	occidente	[3, 4)
2017	5	19	11	30	32.9	L	11.194	-66.485	5	2.2	Mw	centro	[0, 3)
2017	5	19	12	4	45.8	L	6.117	-72.747	32.6	3	Mw	occidente	[3, 4)
2017	5	19	16	25	44.0	L	10.27	-67.304	25.1	2.1	Mw	centro	[0, 3)
2017	5	19	16	59	49.4	L	10.264	-67.79	16.3	2	Mw	centro	[0, 3)
2017	5	19	17	43	43.1	L	9.986	-71.972	2.1	2.1	Mw	occidente	[0, 3)
2017	5	19	17	54	 7.4	R	11.135	-72.741	2.2	2.7	Mw	occidente	[0, 3)
2017	5	19	20	13	49.0	L	11.734	-68.932	40	3	Mw	occidente	[3, 4)
2017	5	20	0	43	11.6	R	6.797	-73.129	158.3	3.5	Mw	occidente	[3, 4)
2017	5	20	1	42	13.7	L	10.166	-69.016	4.8	2	Mw	occidente	[0, 3)
2017	5	20	4	44	41.7	R	6.79	-73.126	161.7	3.5	Mw	occidente	[3, 4)
2017	5	20	12	0	20.3	L	10.448	-62.695	3.1	3.7	Mw	oriente	[3, 4)
2017	5	20	14	21	59.6	R	6.696	-72.923	131.4	3.4	Mw	occidente	[3, 4)
2017	5	20	15	56	20.7	R	6.783	-73.138	165.4	3.9	Mw	occidente	[3, 4)
2017	5	21	2	32	 8.3	L	9.93	-69.415	2.1	1.8	Mw	occidente	[0, 3)
2017	5	21	4	43	52.6	R	6.823	-73.09	155.3	3.6	Mw	occidente	[3, 4)
2017	5	21	8	15	44.9	L	9.044	-70.06	1.8	2.6	Mw	occidente	[0, 3)
2017	5	21	10	51	29.7	L	9.785	-63.374	12.5	3.8	Mw	oriente	[3, 4)
2017	5	21	14	32	53.0	L	10.211	-69.036	5.4	1.8	Mw	occidente	[0, 3)
2017	5	21	14	44	18.0	L	10.217	-69.043	4.4	1.6	Mw	occidente	[0, 3)
2017	5	21	16	28	 5.7	L	8.937	-71.157	4.7	2.4	Mw	occidente	[0, 3)
2017	5	21	17	51	42.1	R	6.799	-73.046	152.2	3.1	Mw	occidente	[3, 4)
2017	5	21	19	4	 5.4	R	6.726	-72.945	161.4	2.6	Mw	occidente	[0, 3)
2017	5	21	19	50	57.9	R	6.836	-72.895	165.9	2.7	Mw	occidente	[0, 3)
2017	5	21	23	13	45.0	R	5.975	-72.489	37.7	3	Mw	occidente	[3, 4)
2017	5	21	23	48	33.1	L	9.133	-70.696	5	2	Mw	occidente	[0, 3)
2017	5	22	0	22	13.9	R	6.834	-73.18	169.9	2.5	Mw	occidente	[0, 3)
2017	5	22	0	41	47.3	L	11.111	-62.134	27.2	2.4	Mw	oriente	[0, 3)
2017	5	22	0	51	26.0	R	6.854	-73.161	166.9	2.7	Mw	occidente	[0, 3)
2017	5	22	2	35	52.5	R	8.905	-73.991	23.6	2.4	Mw	occidente	[0, 3)
2017	5	22	3	14	16.6	R	6.88	-73.107	157.9	3.1	Mw	occidente	[3, 4)
2017	5	22	4	54	24.2	L	9.873	-68.62	6.9	1.7	Mw	occidente	[0, 3)
2017	5	22	5	17	52.8	L	9.696	-69.612	5	1.8	Mw	occidente	[0, 3)
2017	5	22	8	30	53.4	R	6.813	-72.94	148.6	2.4	Mw	occidente	[0, 3)
2017	5	22	9	50	31.5	R	6.855	-73.095	153.5	3	Mw	occidente	[3, 4)
2017	5	22	11	8	43.0	R	10.138	-61.24	29.6	3.6	Mw	oriente	[3, 4)
2017	5	22	11	18	25.8	R	7.249	-72.422	66.5	2.7	Mw	occidente	[0, 3)
2017	5	22	14	34	47.0	L	11.127	-72.119	108.9	2.6	Mw	occidente	[0, 3)
2017	5	22	17	3	27.5	R	6.858	-73.095	161.8	3	Mw	occidente	[3, 4)
2017	5	22	17	55	26.4	L	11.243	-70.266	15.7	2.5	Mw	occidente	[0, 3)
2017	5	22	18	10	15.8	R	6.701	-73.111	160.7	3	Mw	occidente	[3, 4)
2017	5	22	18	26	23.1	L	9.993	-68.333	7.2	1.6	Mw	occidente	[0, 3)
2017	5	22	23	50	 3.1	R	6.833	-73.197	157.1	2.6	Mw	occidente	[0, 3)
2017	5	23	0	16	 4.9	R	6.766	-73.101	155.3	3	Mw	occidente	[3, 4)
2017	5	23	3	41	 5.8	R	6.825	-73.153	165.2	3.4	Mw	occidente	[3, 4)
2017	5	23	3	53	41.9	L	10.556	-62.46	70.8	3.2	Mw	oriente	[3, 4)
2017	5	23	4	29	30.2	L	9.89	-69.732	5	1.9	Mw	occidente	[0, 3)
2017	5	23	4	48	15.0	R	6.622	-73.413	132.2	2.9	Mw	occidente	[0, 3)
2017	5	23	5	39	48.9	R	7.977	-72.194	5	2.4	Mw	occidente	[0, 3)
2017	5	23	7	19	29.3	L	7.523	-70.438	27.1	2.4	Mw	occidente	[0, 3)
2017	5	23	9	5	 2.0	R	6.743	-73.144	152.5	2.9	Mw	occidente	[0, 3)
2017	5	23	10	37	 8.4	R	6.805	-73.141	156.9	2.8	Mw	occidente	[0, 3)
2017	5	23	11	16	33.6	R	6.807	-73.264	167.1	2.6	Mw	occidente	[0, 3)
2017	5	23	13	43	 3.5	L	10.503	-62.265	1.5	2.3	Mw	oriente	[0, 3)
2017	5	23	13	52	26.4	R	6.722	-73.007	141	3.6	Mw	occidente	[3, 4)
2017	5	23	15	25	39.5	L	10.131	-64.527	3.8	2.3	Mw	oriente	[0, 3)
2017	5	23	15	48	 9.4	R	6.13	-72.803	15.5	3	Mw	occidente	[3, 4)
2017	5	23	17	23	31.6	R	9.801	-73.514	6.7	2.8	Mw	occidente	[0, 3)
2017	5	23	20	12	49.4	R	6.438	-72.891	129.6	3	Mw	occidente	[3, 4)
2017	5	23	23	8	 9.8	L	10.181	-63.039	7.8	2.4	Mw	oriente	[0, 3)
2017	5	24	0	55	46.6	R	6.792	-73.12	169.5	4.1	Mw	occidente	[4, 5)
2017	5	24	2	14	 6.2	L	10.606	-69.213	10.7	1.9	Mw	occidente	[0, 3)
2017	5	24	2	15	59.6	R	6.79	-73.165	166.7	4.2	Mw	occidente	[4, 5)
2017	5	24	2	51	 4.9	R	6.775	-73.066	155.2	2.6	Mw	occidente	[0, 3)
2017	5	24	4	26	50.6	R	6.847	-73.132	148	2.8	Mw	occidente	[0, 3)
2017	5	24	5	24	17.6	R	7.61	-73.363	131.3	3.2	Mw	occidente	[3, 4)
2017	5	24	9	48	31.8	L	9.203	-70.322	2.5	2.9	Mw	occidente	[0, 3)
2017	5	24	15	56	59.8	L	9.936	-67.218	3.8	2.1	Mw	centro	[0, 3)
2017	5	24	16	51	 2.6	L	10.884	-62.179	94.5	2.7	Mw	oriente	[0, 3)
2017	5	24	17	4	16.8	R	7.226	-72.278	158.4	2.8	Mw	occidente	[0, 3)
2017	5	24	17	40	10.9	R	10.217	-73.538	5	2.6	Mw	occidente	[0, 3)
2017	5	24	21	14	14.7	R	6.814	-73.129	163.7	4.1	Mw	occidente	[4, 5)
2017	5	25	4	36	14.1	L	9.737	-69.486	5	1.6	Mw	occidente	[0, 3)
2017	5	25	5	25	36.6	R	6.956	-73.272	141.8	2.9	Mw	occidente	[0, 3)
2017	5	25	5	38	38.0	L	10.626	-69.195	5	3.5	Mw	occidente	[3, 4)
2017	5	25	5	56	11.6	L	10.613	-69.23	5	2.3	Mw	occidente	[0, 3)
2017	5	25	6	11	18.6	L	10.324	-67.547	12.7	1.2	Mw	centro	[0, 3)
2017	5	25	7	43	42.7	L	10.902	-71.087	12.6	2.5	Mw	occidente	[0, 3)
2017	5	25	11	2	20.2	L	10.013	-69.447	22.4	1.6	Mw	occidente	[0, 3)
2017	5	25	11	34	 5.1	L	10.168	-72.141	34.5	2.1	Mw	occidente	[0, 3)
2017	5	25	12	38	42.6	L	12.119	-69.967	1.8	2.3	Mw	occidente	[0, 3)
2017	5	25	13	45	31.5	L	9.992	-68.236	15.9	1.4	Mw	occidente	[0, 3)
2017	5	25	13	55	59.6	L	10.016	-68.263	9.3	1.4	Mw	occidente	[0, 3)
2017	5	25	14	29	24.6	L	6.864	-73.404	139.1	2.8	Mw	occidente	[0, 3)
2017	5	25	17	49	41.8	R	11.254	-72.803	62.3	2.7	Mw	occidente	[0, 3)
2017	5	25	22	6	51.5	L	8.945	-70.871	5	3	Mw	occidente	[3, 4)
2017	5	25	22	43	58.6	R	6.842	-73.075	162.3	3	Mw	occidente	[3, 4)
2017	5	25	23	7	37.7	R	7.091	-73.441	126.1	3.6	Mw	occidente	[3, 4)
2017	5	25	23	25	60.0	R	6.822	-73.195	165.5	4	Mw	occidente	[4, 5)
2017	5	25	23	38	37.5	L	10.473	-62.794	5.7	2.3	Mw	oriente	[0, 3)
2017	5	26	2	37	32.1	R	6.851	-73.182	162.8	2.7	Mw	occidente	[0, 3)
2017	5	26	3	28	56.7	L	9.384	-69.823	5.8	1.7	Mw	occidente	[0, 3)
2017	5	26	3	52	22.4	L	10.345	-62.524	5	2.3	Mw	oriente	[0, 3)
2017	5	26	5	26	55.8	L	9.77	-69.525	12.5	1.3	Mw	occidente	[0, 3)
2017	5	26	5	59	39.1	L	10.725	-62.288	20.3	2.5	Mw	oriente	[0, 3)
2017	5	26	8	46	46.9	L	9.07	-70.917	5.3	1.8	Mw	occidente	[0, 3)
2017	5	26	16	10	30.0	L	9.918	-67.223	5.9	2	Mw	centro	[0, 3)
2017	5	26	16	24	 2.4	L	9.406	-70.438	23.9	2	Mw	occidente	[0, 3)
2017	5	26	17	18	32.8	L	11.129	-72.333	5	2.4	Mw	occidente	[0, 3)
2017	5	26	17	38	31.6	R	9.729	-73.447	9	3.3	Mw	occidente	[3, 4)
2017	5	26	18	32	12.4	R	6.769	-73.273	178.2	3	Mw	occidente	[3, 4)
2017	5	26	21	2	36.9	R	6.803	-73.125	165.2	4	Mw	occidente	[4, 5)
2017	5	26	22	38	13.5	L	9.751	-62.52	11	3.6	Mw	oriente	[3, 4)
2017	5	27	3	56	27.5	L	9.58	-69.345	5	3.1	Mw	occidente	[3, 4)
2017	5	27	5	10	49.7	L	10.59	-62.661	9.5	2.3	Mw	oriente	[0, 3)
2017	5	27	6	21	27.0	L	9.565	-69.431	11.2	2.7	Mw	occidente	[0, 3)
2017	5	27	12	15	47.4	R	6.81	-73.159	169.1	4.7	Mw	occidente	[4, 5)
2017	5	27	15	31	23.2	R	6.831	-73.164	159.6	3.1	Mw	occidente	[3, 4)
2017	5	27	15	54	53.6	R	6.802	-73.135	161.3	3.2	Mw	occidente	[3, 4)
2017	5	27	15	57	43.5	R	6.794	-73.202	167.4	2.9	Mw	occidente	[0, 3)
2017	5	27	16	33	18.4	R	11.817	-72.204	16.5	3.6	Mw	occidente	[3, 4)
2017	5	27	20	49	14.3	R	6.785	-73.143	164.1	3.2	Mw	occidente	[3, 4)
2017	5	28	1	41	59.5	R	6.62	-71.918	2.1	2.4	Mw	occidente	[0, 3)
2017	5	28	3	53	10.8	L	10.87	-62.287	24.5	3	Mw	oriente	[3, 4)
2017	5	28	4	34	 1.8	R	8.488	-73.138	21.5	3.1	Mw	occidente	[3, 4)
2017	5	28	5	47	46.7	R	6.758	-73.139	161.8	3.1	Mw	occidente	[3, 4)
2017	5	28	6	42	49.2	R	7.46	-73.215	142	3.1	Mw	occidente	[3, 4)
2017	5	28	10	5	12.0	R	6.814	-73.124	156.4	3	Mw	occidente	[3, 4)
2017	5	28	12	1	 0.2	R	6.783	-73.125	159.8	3.9	Mw	occidente	[3, 4)
2017	5	28	23	6	12.4	R	10.648	-61.612	35	3.8	Mw	oriente	[3, 4)
2017	5	29	4	13	47.0	L	10.356	-62.539	4.6	3.8	Mw	oriente	[3, 4)
2017	5	29	5	57	23.4	L	8.876	-70.783	4.1	2.3	Mw	occidente	[0, 3)
2017	5	29	6	39	32.8	L	7.434	-71.976	9.7	2.4	Mw	occidente	[0, 3)
2017	5	29	8	16	40.9	L	7.658	-72.392	4.6	2.6	Mw	occidente	[0, 3)
2017	5	29	9	56	51.5	L	10.779	-62.296	71	3.3	Mw	oriente	[3, 4)
2017	5	29	10	39	36.3	R	6.803	-73.373	178.9	2.7	Mw	occidente	[0, 3)
2017	5	29	11	36	54.9	L	8.99	-64.819	6	2.1	Mw	oriente	[0, 3)
2017	5	29	11	49	23.4	L	9.968	-69.761	5	1.6	Mw	occidente	[0, 3)
2017	5	29	15	25	58.6	L	9.896	-71.493	12.8	3.1	Mw	occidente	[3, 4)
2017	5	29	16	45	12.1	L	10.289	-64.678	5.3	2.4	Mw	oriente	[0, 3)
2017	5	29	18	3	31.9	R	6.294	-72.73	2.5	2.6	Mw	occidente	[0, 3)
2017	5	29	20	34	13.2	R	6.795	-73.131	163.8	3.1	Mw	occidente	[3, 4)
2017	5	29	20	50	48.6	R	6.795	-73.28	174.4	2.8	Mw	occidente	[0, 3)
2017	5	29	21	35	43.5	R	6.878	-72.942	165.4	2.9	Mw	occidente	[0, 3)
2017	5	29	21	38	49.8	L	10.277	-69.254	1.9	1.9	Mw	occidente	[0, 3)
2017	5	29	22	44	42.7	R	6.827	-73.086	146.8	2.7	Mw	occidente	[0, 3)
2017	5	30	0	50	12.4	R	6.802	-73.201	169	2.7	Mw	occidente	[0, 3)
2017	5	30	0	56	47.0	R	6.922	-73.076	139.7	3	Mw	occidente	[3, 4)
2017	5	30	1	42	32.5	R	6.87	-73.077	152.3	2.3	Mw	occidente	[0, 3)
2017	5	30	2	52	27.8	R	6.834	-73.118	162.1	3	Mw	occidente	[3, 4)
2017	5	30	3	9	 0.5	L	10.293	-62.103	9	2.9	Mw	oriente	[0, 3)
2017	5	30	5	11	18.7	R	6.881	-72.905	173.1	2.8	Mw	occidente	[0, 3)
2017	5	30	5	15	28.3	R	6.947	-72.85	154.1	2.5	Mw	occidente	[0, 3)
2017	5	30	5	30	18.5	R	7.177	-72.894	125	2.8	Mw	occidente	[0, 3)
2017	5	30	6	54	33.0	R	6.771	-73.105	151.4	2.3	Mw	occidente	[0, 3)
2017	5	30	15	57	11.7	L	9.958	-67.22	2.7	2.2	Mw	centro	[0, 3)
2017	5	30	17	53	10.2	L	9.553	-69.807	9.7	1.9	Mw	occidente	[0, 3)
2017	5	30	18	39	 3.1	R	6.238	-72.764	16.5	2.8	Mw	occidente	[0, 3)
2017	5	30	23	10	57.8	L	10.169	-63.296	32.1	2.4	Mw	oriente	[0, 3)
2017	5	31	0	51	36.2	L	10.831	-68.966	2.7	2.2	Mw	occidente	[0, 3)
2017	5	31	1	44	35.6	R	6.846	-72.989	143.6	3.1	Mw	occidente	[3, 4)
2017	5	31	2	33	13.5	R	6.782	-73.141	174	2.9	Mw	occidente	[0, 3)
2017	5	31	4	28	 0.3	R	6.255	-72.685	32.1	2.9	Mw	occidente	[0, 3)
2017	5	31	5	8	31.6	R	12.363	-59.998	30.6	3.9	Mw	oriente	[3, 4)
2017	5	31	8	46	17.3	R	6.622	-73.03	150.5	2.8	Mw	occidente	[0, 3)
2017	5	31	9	35	 9.8	L	10.304	-62.662	32.8	2.9	Mw	oriente	[0, 3)
2017	5	31	9	39	57.3	L	10.379	-62.548	5	2.6	Mw	oriente	[0, 3)
2017	5	31	9	52	37.8	R	12.178	-73.6	5	3.3	Mw	occidente	[3, 4)
2017	5	31	10	23	28.7	R	6.824	-73.068	153.7	3.5	Mw	occidente	[3, 4)
2017	5	31	16	11	13.1	L	10.343	-62.253	1.9	2.8	Mw	oriente	[0, 3)
2017	5	31	17	8	38.1	L	10.155	-64.529	3.1	2.1	Mw	oriente	[0, 3)
2017	5	31	17	19	34.9	L	10.442	-69.918	4.1	1.9	Mw	occidente	[0, 3)
2017	5	31	17	43	33.5	R	5.277	-72.775	6.6	3.1	Mw	occidente	[3, 4)
2017	5	31	20	31	24.8	R	6.785	-73.154	164.9	4.2	Mw	occidente	[4, 5)
2017	5	31	23	47	13.2	R	6.897	-73.16	143.4	2.9	Mw	occidente	[0, 3)
2017	6	1	0	13	53.5	L	10.211	-69.219	17.3	1.7	Mw	occidente	[0, 3)
2017	6	1	3	21	36.6	R	6.807	-73.455	131.3	2.6	Mw	occidente	[0, 3)
2017	6	1	4	11	56.3	L	10.204	-64.232	9.8	1.9	Mw	oriente	[0, 3)
2017	6	1	5	19	26.9	L	9.554	-70.678	8.9	1.7	Mw	occidente	[0, 3)
2017	6	1	5	30	 8.8	R	6.825	-73.206	164.4	2.7	Mw	occidente	[0, 3)
2017	6	1	9	8	22.3	L	10.377	-67.633	34.8	2.6	Mw	centro	[0, 3)
2017	6	1	9	52	24.4	R	6.801	-73.143	164.7	3.7	Mw	occidente	[3, 4)
2017	6	1	14	2	 1.3	R	5.105	-73.794	148.4	3.3	Mw	occidente	[3, 4)
2017	6	1	17	25	38.7	R	9.678	-73.227	5	2.8	Mw	occidente	[0, 3)
2017	6	1	17	55	43.5	R	11.142	-72.948	9.2	2.6	Mw	occidente	[0, 3)
2017	6	1	18	31	47.4	L	10.338	-62.979	5	2.2	Mw	oriente	[0, 3)
2017	6	1	22	30	 6.3	L	8.612	-70.667	2.5	3.4	Mw	occidente	[3, 4)
2017	6	2	5	2	38.5	R	7.252	-73.956	228.4	2.9	Mw	occidente	[0, 3)
2017	6	2	5	59	19.2	R	6.814	-73.095	150.6	2.9	Mw	occidente	[0, 3)
2017	6	2	6	35	45.8	L	8.737	-70.821	13.8	2	Mw	occidente	[0, 3)
2017	6	2	7	59	 5.5	R	6.897	-73.085	145.3	3.1	Mw	occidente	[3, 4)
2017	6	2	8	27	42.7	R	6.806	-73.122	162.2	3.8	Mw	occidente	[3, 4)
2017	6	2	8	34	11.6	L	8.659	-71.222	2.4	2.7	Mw	occidente	[0, 3)
2017	6	2	15	4	25.1	L	10.124	-71.827	19	3.2	Mw	occidente	[3, 4)
2017	6	2	15	34	31.3	R	10.621	-60.888	59.9	3.2	Mw	oriente	[3, 4)
2017	6	2	18	9	30.2	R	6.634	-73.077	153.6	3.4	Mw	occidente	[3, 4)
2017	6	2	23	31	23.3	L	10.789	-65.674	3.9	3.7	Mw	centro	[3, 4)
2017	6	3	0	6	25.7	R	5.62	-69.455	1.5	3.6	Mw	occidente	[3, 4)
2017	6	3	0	34	52.2	L	10.232	-67.817	6.6	1.7	Mw	centro	[0, 3)
2017	6	3	4	50	39.9	R	6.565	-73.548	122.5	3.2	Mw	occidente	[3, 4)
2017	6	3	5	53	26.2	L	8.354	-70.67	5	2.2	Mw	occidente	[0, 3)
2017	6	3	8	51	31.6	L	9.443	-70.602	9	2.3	Mw	occidente	[0, 3)
2017	6	3	18	49	49.4	L	10.518	-69.444	7.7	2.6	Mw	occidente	[0, 3)
2017	6	4	2	14	 9.8	R	6.887	-72.95	179	2.9	Mw	occidente	[0, 3)
2017	6	4	4	20	20.6	R	8.424	-73.782	31.1	2.8	Mw	occidente	[0, 3)
2017	6	4	4	41	59.4	L	6.443	-72.7	3.6	2.8	Mw	occidente	[0, 3)
2017	6	4	4	41	56.8	R	6.088	-72.76	20.4	4.5	Mw	occidente	[4, 5)
2017	6	4	9	20	16.7	L	10.335	-69.366	2	2.6	Mw	occidente	[0, 3)
2017	6	4	13	20	55.5	R	6.786	-73.145	165.8	3.1	Mw	occidente	[3, 4)
2017	6	4	15	59	47.0	L	7.239	-71.943	11.9	2.4	Mw	occidente	[0, 3)
2017	6	4	18	3	28.2	L	8.485	-70.596	8	2.3	Mw	occidente	[0, 3)
2017	6	4	18	15	27.0	R	7.787	-72.506	0.8	2.3	Mw	occidente	[0, 3)
2017	6	4	22	31	58.3	L	10.461	-67.651	6.6	1.9	Mw	centro	[0, 3)
2017	6	5	5	59	41.9	R	6.774	-73.155	167.8	3.2	Mw	occidente	[3, 4)
2017	6	5	15	39	 7.8	L	9.724	-69.711	2.3	2	Mw	occidente	[0, 3)
2017	6	5	16	1	31.7	L	10.569	-62.48	74.7	2.7	Mw	oriente	[0, 3)
2017	6	5	16	20	37.4	L	9.956	-67.235	4	2.3	Mw	centro	[0, 3)
2017	6	5	16	38	 8.9	L	9.109	-70.016	17	2.2	Mw	occidente	[0, 3)
2017	6	5	19	25	19.0	R	6.808	-73.06	145	2.8	Mw	occidente	[0, 3)
2017	6	5	19	47	37.2	L	10.788	-69.738	5	1.2	Mw	occidente	[0, 3)
2017	6	5	20	3	 9.7	L	10.783	-70.428	9	2	Mw	occidente	[0, 3)
2017	6	5	21	35	 7.3	R	6.799	-73.117	154.8	3.2	Mw	occidente	[3, 4)
2017	6	5	22	50	15.6	R	7.286	-73.502	106.6	2.6	Mw	occidente	[0, 3)
2017	6	6	1	2	41.6	R	6.775	-73.179	166	3.2	Mw	occidente	[3, 4)
2017	6	6	1	9	51.1	R	10.237	-73.836	19.8	3.1	Mw	occidente	[3, 4)
2017	6	6	4	49	 2.0	R	6.746	-73.366	176.7	2.4	Mw	occidente	[0, 3)
2017	6	6	5	27	22.7	L	9.74	-69.74	5	2.1	Mw	occidente	[0, 3)
2017	6	6	6	56	 4.6	R	10.698	-61.691	59.4	3.1	Mw	oriente	[3, 4)
2017	6	6	9	48	11.3	R	6.83	-73.227	169.3	2.7	Mw	occidente	[0, 3)
2017	6	6	13	24	36.1	L	10.935	-61.977	15	3	Mw	oriente	[3, 4)
2017	6	6	14	59	 7.6	R	6.933	-73.026	126.5	2.7	Mw	occidente	[0, 3)
2017	6	6	16	10	41.7	L	10.108	-67.527	1.1	1.7	Mw	centro	[0, 3)
2017	6	6	17	28	42.7	L	9.268	-72.77	35.6	2.9	Mw	occidente	[0, 3)
2017	6	6	18	7	26.2	L	8.242	-71.29	18.2	2.3	Mw	occidente	[0, 3)
2017	6	6	20	54	 3.9	L	10.488	-63.244	5	2.1	Mw	oriente	[0, 3)
2017	6	6	22	19	33.5	R	5.593	-73.104	5	3.2	Mw	occidente	[3, 4)
2017	6	6	23	45	58.5	L	11.55	-62.255	5	2	Mw	oriente	[0, 3)
2017	6	7	0	7	21.1	R	8.925	-73.474	112	2.8	Mw	occidente	[0, 3)
2017	6	7	4	22	27.1	R	6.796	-73.143	160.3	3.2	Mw	occidente	[3, 4)
2017	6	7	4	56	22.3	L	9.888	-69.707	5	1.7	Mw	occidente	[0, 3)
2017	6	7	5	48	45.0	R	6.75	-73.058	149.4	2.8	Mw	occidente	[0, 3)
2017	6	7	7	28	42.2	L	10.609	-61.886	28.1	2.3	Mw	oriente	[0, 3)
2017	6	7	7	50	33.7	R	6.831	-73.003	146.3	2.8	Mw	occidente	[0, 3)
2017	6	7	12	7	 5.3	R	6.777	-73.155	163.8	2.8	Mw	occidente	[0, 3)
2017	6	7	13	43	 2.5	L	7.535	-70.758	34.2	2.4	Mw	occidente	[0, 3)
2017	6	7	17	19	20.9	R	9.781	-73.537	1.1	2.9	Mw	occidente	[0, 3)
2017	6	7	17	45	54.0	L	10.423	-72.521	55.1	2.7	Mw	occidente	[0, 3)
2017	6	8	1	16	34.8	R	5.631	-72.376	4.6	3.3	Mw	occidente	[3, 4)
2017	6	8	2	1	 1.7	R	6.837	-73.162	158.8	2.8	Mw	occidente	[0, 3)
2017	6	8	4	15	17.6	L	9.747	-69.713	9.2	1.7	Mw	occidente	[0, 3)
2017	6	8	4	55	43.1	L	10.891	-62.208	29.4	2.2	Mw	oriente	[0, 3)
2017	6	8	6	8	43.8	L	10.757	-70.559	12.8	2.4	Mw	occidente	[0, 3)
2017	6	8	6	43	42.7	L	8.752	-70.508	0	3	Mw	occidente	[3, 4)
2017	6	8	10	2	20.3	R	6.799	-73.044	153.4	3.1	Mw	occidente	[3, 4)
2017	6	9	2	41	36.3	L	8.543	-70.681	8.7	1.8	Mw	occidente	[0, 3)
2017	6	9	2	49	20.3	R	6.481	-72.963	139.7	3	Mw	occidente	[3, 4)
2017	6	9	4	17	49.2	R	6.297	-72.76	3.6	2.6	Mw	occidente	[0, 3)
2017	6	9	8	3	 5.7	L	9.754	-69.72	1.1	2.6	Mw	occidente	[0, 3)
2017	6	9	10	50	37.9	R	6.776	-73.123	167	3.9	Mw	occidente	[3, 4)
2017	6	9	13	54	41.9	R	5.928	-73.696	134.8	3.2	Mw	occidente	[3, 4)
2017	6	9	15	18	35.0	R	10.687	-73.356	5	3.1	Mw	occidente	[3, 4)
2017	6	9	17	52	31.7	L	10.133	-62.413	12.5	2.8	Mw	oriente	[0, 3)
2017	6	9	18	14	52.1	R	6.184	-73.712	105	3.7	Mw	occidente	[3, 4)
2017	6	9	18	33	36.8	L	10.716	-65.079	72.9	3	Mw	centro	[3, 4)
2017	6	9	21	17	39.2	R	11.735	-72.236	15.4	4.9	Mw	occidente	[4, 5)
2017	6	10	4	24	52.9	L	8.542	-70.589	5	3.2	Mw	occidente	[3, 4)
2017	6	10	4	37	 9.0	L	8.588	-70.619	1.3	3.3	Mw	occidente	[3, 4)
2017	6	10	4	45	14.9	L	8.268	-71.346	3	3	Mw	occidente	[3, 4)
2017	6	10	9	42	46.1	L	10.398	-68.181	5	2.6	Mw	occidente	[0, 3)
2017	6	10	10	34	47.5	L	10.468	-68.177	5	2.9	Mw	occidente	[0, 3)
2017	6	10	11	0	32.6	L	10.463	-68.225	5	1.8	Mw	occidente	[0, 3)
2017	6	10	18	11	 4.5	L	9.958	-67.235	2.7	2.1	Mw	centro	[0, 3)
2017	6	11	0	14	28.0	L	10.915	-69.758	11	2.7	Mw	occidente	[0, 3)
2017	6	11	0	48	10.2	L	10.457	-67.643	6.3	1.3	Mw	centro	[0, 3)
2017	6	11	3	23	10.3	L	10.39	-68.192	3.7	1.4	Mw	occidente	[0, 3)
2017	6	11	4	20	50.1	R	10.247	-73.388	108.9	2.9	Mw	occidente	[0, 3)
2017	6	11	8	2	42.9	L	7.634	-71.321	13.9	2.9	Mw	occidente	[0, 3)
2017	6	11	11	28	50.5	R	6.833	-72.948	165.2	3.2	Mw	occidente	[3, 4)
2017	6	11	21	59	 6.7	L	10.474	-67.718	7	2.5	Mw	centro	[0, 3)
2017	6	11	23	33	30.7	L	9.178	-71.474	35.5	2.7	Mw	occidente	[0, 3)
2017	6	12	1	42	45.5	L	10.324	-62.413	7.8	3.2	Mw	oriente	[3, 4)
2017	6	12	5	46	 3.9	L	10.318	-62.328	5	2.5	Mw	oriente	[0, 3)
2017	6	12	7	40	36.0	R	6.156	-72.778	8.9	2.8	Mw	occidente	[0, 3)
2017	6	12	11	9	 4.2	L	7.96	-70.926	5	3.2	Mw	occidente	[3, 4)
2017	6	13	6	37	11.3	L	9.748	-69.743	5	2.8	Mw	occidente	[0, 3)
2017	6	13	6	47	40.4	R	11.181	-60.929	30.7	4	Mw	oriente	[4, 5)
2017	6	13	11	54	46.8	L	11.862	-70.104	11.1	3.4	Mw	occidente	[3, 4)
2017	6	13	16	54	17.9	L	11.146	-72.283	5	2.6	Mw	occidente	[0, 3)
